,parents,has_nurs,form,children,housing,social,health,class
9237,great_pret,3,incomplete,3,0,2,recommended,1
9238,great_pret,3,incomplete,3,0,2,priority,1
9239,great_pret,3,incomplete,3,0,2,not_recom,0
9240,great_pret,3,incomplete,3,0,1,recommended,1
9241,great_pret,3,incomplete,3,0,1,priority,1
9242,great_pret,3,incomplete,3,0,1,not_recom,0
9243,great_pret,3,incomplete,3,0,0,recommended,1
9244,great_pret,3,incomplete,3,0,0,priority,3
9245,great_pret,3,incomplete,3,0,0,not_recom,0
9246,great_pret,3,incomplete,3,0,2,recommended,1
9247,great_pret,3,incomplete,3,0,2,priority,3
9248,great_pret,3,incomplete,3,0,2,not_recom,0
9249,great_pret,3,incomplete,3,0,1,recommended,3
9250,great_pret,3,incomplete,3,0,1,priority,3
9251,great_pret,3,incomplete,3,0,1,not_recom,0
9252,great_pret,3,incomplete,3,2,0,recommended,1
9253,great_pret,3,incomplete,3,2,0,priority,3
9254,great_pret,3,incomplete,3,2,0,not_recom,0
9255,great_pret,3,incomplete,3,2,2,recommended,1
9256,great_pret,3,incomplete,3,2,2,priority,3
9257,great_pret,3,incomplete,3,2,2,not_recom,0
9258,great_pret,3,incomplete,3,2,1,recommended,3
9259,great_pret,3,incomplete,3,2,1,priority,3
9260,great_pret,3,incomplete,3,2,1,not_recom,0
9261,great_pret,3,incomplete,3,2,0,recommended,1
9262,great_pret,3,incomplete,3,2,0,priority,3
9263,great_pret,3,incomplete,3,2,0,not_recom,0
9264,great_pret,3,incomplete,3,2,2,recommended,1
9265,great_pret,3,incomplete,3,2,2,priority,3
9266,great_pret,3,incomplete,3,2,2,not_recom,0
9267,great_pret,3,incomplete,3,2,1,recommended,3
9268,great_pret,3,incomplete,3,2,1,priority,3
9269,great_pret,3,incomplete,3,2,1,not_recom,0
9270,great_pret,3,incomplete,3,1,0,recommended,1
9271,great_pret,3,incomplete,3,1,0,priority,3
9272,great_pret,3,incomplete,3,1,0,not_recom,0
9273,great_pret,3,incomplete,3,1,2,recommended,1
9274,great_pret,3,incomplete,3,1,2,priority,3
9275,great_pret,3,incomplete,3,1,2,not_recom,0
9276,great_pret,3,incomplete,3,1,1,recommended,3
9277,great_pret,3,incomplete,3,1,1,priority,3
9278,great_pret,3,incomplete,3,1,1,not_recom,0
9279,great_pret,3,incomplete,3,1,0,recommended,1
9280,great_pret,3,incomplete,3,1,0,priority,3
9281,great_pret,3,incomplete,3,1,0,not_recom,0
9282,great_pret,3,incomplete,3,1,2,recommended,1
9283,great_pret,3,incomplete,3,1,2,priority,3
9284,great_pret,3,incomplete,3,1,2,not_recom,0
9285,great_pret,3,incomplete,3,1,1,recommended,3
9286,great_pret,3,incomplete,3,1,1,priority,3
9287,great_pret,3,incomplete,3,1,1,not_recom,0
9288,great_pret,3,foster,0,0,0,recommended,1
9289,great_pret,3,foster,0,0,0,priority,1
9290,great_pret,3,foster,0,0,0,not_recom,0
9291,great_pret,3,foster,0,0,2,recommended,1
9292,great_pret,3,foster,0,0,2,priority,1
9293,great_pret,3,foster,0,0,2,not_recom,0
9294,great_pret,3,foster,0,0,1,recommended,1
9295,great_pret,3,foster,0,0,1,priority,1
9296,great_pret,3,foster,0,0,1,not_recom,0
9297,great_pret,3,foster,0,0,0,recommended,1
9298,great_pret,3,foster,0,0,0,priority,3
9299,great_pret,3,foster,0,0,0,not_recom,0
9300,great_pret,3,foster,0,0,2,recommended,1
9301,great_pret,3,foster,0,0,2,priority,3
9302,great_pret,3,foster,0,0,2,not_recom,0
9303,great_pret,3,foster,0,0,1,recommended,3
9304,great_pret,3,foster,0,0,1,priority,3
9305,great_pret,3,foster,0,0,1,not_recom,0
9306,great_pret,3,foster,0,2,0,recommended,1
9307,great_pret,3,foster,0,2,0,priority,3
9308,great_pret,3,foster,0,2,0,not_recom,0
9309,great_pret,3,foster,0,2,2,recommended,1
9310,great_pret,3,foster,0,2,2,priority,3
9311,great_pret,3,foster,0,2,2,not_recom,0
9312,great_pret,3,foster,0,2,1,recommended,3
9313,great_pret,3,foster,0,2,1,priority,3
9314,great_pret,3,foster,0,2,1,not_recom,0
9315,great_pret,3,foster,0,2,0,recommended,1
9316,great_pret,3,foster,0,2,0,priority,3
9317,great_pret,3,foster,0,2,0,not_recom,0
9318,great_pret,3,foster,0,2,2,recommended,1
9319,great_pret,3,foster,0,2,2,priority,3
9320,great_pret,3,foster,0,2,2,not_recom,0
9321,great_pret,3,foster,0,2,1,recommended,3
9322,great_pret,3,foster,0,2,1,priority,3
9323,great_pret,3,foster,0,2,1,not_recom,0
9324,great_pret,3,foster,0,1,0,recommended,1
9325,great_pret,3,foster,0,1,0,priority,3
9326,great_pret,3,foster,0,1,0,not_recom,0
9327,great_pret,3,foster,0,1,2,recommended,1
9328,great_pret,3,foster,0,1,2,priority,3
9329,great_pret,3,foster,0,1,2,not_recom,0
9330,great_pret,3,foster,0,1,1,recommended,3
9331,great_pret,3,foster,0,1,1,priority,3
9332,great_pret,3,foster,0,1,1,not_recom,0
9333,great_pret,3,foster,0,1,0,recommended,1
9334,great_pret,3,foster,0,1,0,priority,3
9335,great_pret,3,foster,0,1,0,not_recom,0
9336,great_pret,3,foster,0,1,2,recommended,1
9337,great_pret,3,foster,0,1,2,priority,3
9338,great_pret,3,foster,0,1,2,not_recom,0
9339,great_pret,3,foster,0,1,1,recommended,3
9340,great_pret,3,foster,0,1,1,priority,3
9341,great_pret,3,foster,0,1,1,not_recom,0
9342,great_pret,3,foster,1,0,0,recommended,1
9343,great_pret,3,foster,1,0,0,priority,1
9344,great_pret,3,foster,1,0,0,not_recom,0
9345,great_pret,3,foster,1,0,2,recommended,1
9346,great_pret,3,foster,1,0,2,priority,1
9347,great_pret,3,foster,1,0,2,not_recom,0
9348,great_pret,3,foster,1,0,1,recommended,1
9349,great_pret,3,foster,1,0,1,priority,1
9350,great_pret,3,foster,1,0,1,not_recom,0
9351,great_pret,3,foster,1,0,0,recommended,1
9352,great_pret,3,foster,1,0,0,priority,3
9353,great_pret,3,foster,1,0,0,not_recom,0
9354,great_pret,3,foster,1,0,2,recommended,1
9355,great_pret,3,foster,1,0,2,priority,3
9356,great_pret,3,foster,1,0,2,not_recom,0
9357,great_pret,3,foster,1,0,1,recommended,3
9358,great_pret,3,foster,1,0,1,priority,3
9359,great_pret,3,foster,1,0,1,not_recom,0
9360,great_pret,3,foster,1,2,0,recommended,1
9361,great_pret,3,foster,1,2,0,priority,3
9362,great_pret,3,foster,1,2,0,not_recom,0
9363,great_pret,3,foster,1,2,2,recommended,1
9364,great_pret,3,foster,1,2,2,priority,3
9365,great_pret,3,foster,1,2,2,not_recom,0
9366,great_pret,3,foster,1,2,1,recommended,3
9367,great_pret,3,foster,1,2,1,priority,3
9368,great_pret,3,foster,1,2,1,not_recom,0
9369,great_pret,3,foster,1,2,0,recommended,1
9370,great_pret,3,foster,1,2,0,priority,3
9371,great_pret,3,foster,1,2,0,not_recom,0
9372,great_pret,3,foster,1,2,2,recommended,1
9373,great_pret,3,foster,1,2,2,priority,3
9374,great_pret,3,foster,1,2,2,not_recom,0
9375,great_pret,3,foster,1,2,1,recommended,3
9376,great_pret,3,foster,1,2,1,priority,3
9377,great_pret,3,foster,1,2,1,not_recom,0
9378,great_pret,3,foster,1,1,0,recommended,1
9379,great_pret,3,foster,1,1,0,priority,3
9380,great_pret,3,foster,1,1,0,not_recom,0
9381,great_pret,3,foster,1,1,2,recommended,1
9382,great_pret,3,foster,1,1,2,priority,3
9383,great_pret,3,foster,1,1,2,not_recom,0
9384,great_pret,3,foster,1,1,1,recommended,3
9385,great_pret,3,foster,1,1,1,priority,3
9386,great_pret,3,foster,1,1,1,not_recom,0
9387,great_pret,3,foster,1,1,0,recommended,1
9388,great_pret,3,foster,1,1,0,priority,3
9389,great_pret,3,foster,1,1,0,not_recom,0
9390,great_pret,3,foster,1,1,2,recommended,1
9391,great_pret,3,foster,1,1,2,priority,3
9392,great_pret,3,foster,1,1,2,not_recom,0
9393,great_pret,3,foster,1,1,1,recommended,3
9394,great_pret,3,foster,1,1,1,priority,3
9395,great_pret,3,foster,1,1,1,not_recom,0
9396,great_pret,3,foster,2,0,0,recommended,1
9397,great_pret,3,foster,2,0,0,priority,1
9398,great_pret,3,foster,2,0,0,not_recom,0
9399,great_pret,3,foster,2,0,2,recommended,1
9400,great_pret,3,foster,2,0,2,priority,1
9401,great_pret,3,foster,2,0,2,not_recom,0
9402,great_pret,3,foster,2,0,1,recommended,1
9403,great_pret,3,foster,2,0,1,priority,1
9404,great_pret,3,foster,2,0,1,not_recom,0
9405,great_pret,3,foster,2,0,0,recommended,1
9406,great_pret,3,foster,2,0,0,priority,3
9407,great_pret,3,foster,2,0,0,not_recom,0
9408,great_pret,3,foster,2,0,2,recommended,1
9409,great_pret,3,foster,2,0,2,priority,3
9410,great_pret,3,foster,2,0,2,not_recom,0
9411,great_pret,3,foster,2,0,1,recommended,3
9412,great_pret,3,foster,2,0,1,priority,3
9413,great_pret,3,foster,2,0,1,not_recom,0
9414,great_pret,3,foster,2,2,0,recommended,1
9415,great_pret,3,foster,2,2,0,priority,3
9416,great_pret,3,foster,2,2,0,not_recom,0
9417,great_pret,3,foster,2,2,2,recommended,1
9418,great_pret,3,foster,2,2,2,priority,3
9419,great_pret,3,foster,2,2,2,not_recom,0
9420,great_pret,3,foster,2,2,1,recommended,3
9421,great_pret,3,foster,2,2,1,priority,3
9422,great_pret,3,foster,2,2,1,not_recom,0
9423,great_pret,3,foster,2,2,0,recommended,1
9424,great_pret,3,foster,2,2,0,priority,3
9425,great_pret,3,foster,2,2,0,not_recom,0
9426,great_pret,3,foster,2,2,2,recommended,1
9427,great_pret,3,foster,2,2,2,priority,3
9428,great_pret,3,foster,2,2,2,not_recom,0
9429,great_pret,3,foster,2,2,1,recommended,3
9430,great_pret,3,foster,2,2,1,priority,3
9431,great_pret,3,foster,2,2,1,not_recom,0
9432,great_pret,3,foster,2,1,0,recommended,1
9433,great_pret,3,foster,2,1,0,priority,3
9434,great_pret,3,foster,2,1,0,not_recom,0
9435,great_pret,3,foster,2,1,2,recommended,1
9436,great_pret,3,foster,2,1,2,priority,3
9437,great_pret,3,foster,2,1,2,not_recom,0
9438,great_pret,3,foster,2,1,1,recommended,3
9439,great_pret,3,foster,2,1,1,priority,3
9440,great_pret,3,foster,2,1,1,not_recom,0
9441,great_pret,3,foster,2,1,0,recommended,1
9442,great_pret,3,foster,2,1,0,priority,3
9443,great_pret,3,foster,2,1,0,not_recom,0
9444,great_pret,3,foster,2,1,2,recommended,1
9445,great_pret,3,foster,2,1,2,priority,3
9446,great_pret,3,foster,2,1,2,not_recom,0
9447,great_pret,3,foster,2,1,1,recommended,3
9448,great_pret,3,foster,2,1,1,priority,3
9449,great_pret,3,foster,2,1,1,not_recom,0
9450,great_pret,3,foster,3,0,0,recommended,1
9451,great_pret,3,foster,3,0,0,priority,1
9452,great_pret,3,foster,3,0,0,not_recom,0
9453,great_pret,3,foster,3,0,2,recommended,1
9454,great_pret,3,foster,3,0,2,priority,1
9455,great_pret,3,foster,3,0,2,not_recom,0
9456,great_pret,3,foster,3,0,1,recommended,1
9457,great_pret,3,foster,3,0,1,priority,1
9458,great_pret,3,foster,3,0,1,not_recom,0
9459,great_pret,3,foster,3,0,0,recommended,1
9460,great_pret,3,foster,3,0,0,priority,3
9461,great_pret,3,foster,3,0,0,not_recom,0
9462,great_pret,3,foster,3,0,2,recommended,1
9463,great_pret,3,foster,3,0,2,priority,3
9464,great_pret,3,foster,3,0,2,not_recom,0
9465,great_pret,3,foster,3,0,1,recommended,3
9466,great_pret,3,foster,3,0,1,priority,3
9467,great_pret,3,foster,3,0,1,not_recom,0
9468,great_pret,3,foster,3,2,0,recommended,1
9469,great_pret,3,foster,3,2,0,priority,3
9470,great_pret,3,foster,3,2,0,not_recom,0
9471,great_pret,3,foster,3,2,2,recommended,1
9472,great_pret,3,foster,3,2,2,priority,3
9473,great_pret,3,foster,3,2,2,not_recom,0
9474,great_pret,3,foster,3,2,1,recommended,3
9475,great_pret,3,foster,3,2,1,priority,3
9476,great_pret,3,foster,3,2,1,not_recom,0
9477,great_pret,3,foster,3,2,0,recommended,1
9478,great_pret,3,foster,3,2,0,priority,3
9479,great_pret,3,foster,3,2,0,not_recom,0
9480,great_pret,3,foster,3,2,2,recommended,1
9481,great_pret,3,foster,3,2,2,priority,3
9482,great_pret,3,foster,3,2,2,not_recom,0
9483,great_pret,3,foster,3,2,1,recommended,3
9484,great_pret,3,foster,3,2,1,priority,3
9485,great_pret,3,foster,3,2,1,not_recom,0
9486,great_pret,3,foster,3,1,0,recommended,1
9487,great_pret,3,foster,3,1,0,priority,3
9488,great_pret,3,foster,3,1,0,not_recom,0
9489,great_pret,3,foster,3,1,2,recommended,1
9490,great_pret,3,foster,3,1,2,priority,3
9491,great_pret,3,foster,3,1,2,not_recom,0
9492,great_pret,3,foster,3,1,1,recommended,3
9493,great_pret,3,foster,3,1,1,priority,3
9494,great_pret,3,foster,3,1,1,not_recom,0
9495,great_pret,3,foster,3,1,0,recommended,1
9496,great_pret,3,foster,3,1,0,priority,3
9497,great_pret,3,foster,3,1,0,not_recom,0
9498,great_pret,3,foster,3,1,2,recommended,1
9499,great_pret,3,foster,3,1,2,priority,3
9500,great_pret,3,foster,3,1,2,not_recom,0
9501,great_pret,3,foster,3,1,1,recommended,3
9502,great_pret,3,foster,3,1,1,priority,3
9503,great_pret,3,foster,3,1,1,not_recom,0
9504,great_pret,2,complete,0,0,0,recommended,1
9505,great_pret,2,complete,0,0,0,priority,1
9506,great_pret,2,complete,0,0,0,not_recom,0
9507,great_pret,2,complete,0,0,2,recommended,1
9508,great_pret,2,complete,0,0,2,priority,1
9509,great_pret,2,complete,0,0,2,not_recom,0
9510,great_pret,2,complete,0,0,1,recommended,1
9511,great_pret,2,complete,0,0,1,priority,1
9512,great_pret,2,complete,0,0,1,not_recom,0
9513,great_pret,2,complete,0,0,0,recommended,1
9514,great_pret,2,complete,0,0,0,priority,1
9515,great_pret,2,complete,0,0,0,not_recom,0
9516,great_pret,2,complete,0,0,2,recommended,1
9517,great_pret,2,complete,0,0,2,priority,1
9518,great_pret,2,complete,0,0,2,not_recom,0
9519,great_pret,2,complete,0,0,1,recommended,1
9520,great_pret,2,complete,0,0,1,priority,1
9521,great_pret,2,complete,0,0,1,not_recom,0
9522,great_pret,2,complete,0,2,0,recommended,1
9523,great_pret,2,complete,0,2,0,priority,1
9524,great_pret,2,complete,0,2,0,not_recom,0
9525,great_pret,2,complete,0,2,2,recommended,1
9526,great_pret,2,complete,0,2,2,priority,1
9527,great_pret,2,complete,0,2,2,not_recom,0
9528,great_pret,2,complete,0,2,1,recommended,1
9529,great_pret,2,complete,0,2,1,priority,1
9530,great_pret,2,complete,0,2,1,not_recom,0
9531,great_pret,2,complete,0,2,0,recommended,1
9532,great_pret,2,complete,0,2,0,priority,1
9533,great_pret,2,complete,0,2,0,not_recom,0
9534,great_pret,2,complete,0,2,2,recommended,1
9535,great_pret,2,complete,0,2,2,priority,1
9536,great_pret,2,complete,0,2,2,not_recom,0
9537,great_pret,2,complete,0,2,1,recommended,1
9538,great_pret,2,complete,0,2,1,priority,1
9539,great_pret,2,complete,0,2,1,not_recom,0
9540,great_pret,2,complete,0,1,0,recommended,1
9541,great_pret,2,complete,0,1,0,priority,1
9542,great_pret,2,complete,0,1,0,not_recom,0
9543,great_pret,2,complete,0,1,2,recommended,1
9544,great_pret,2,complete,0,1,2,priority,1
9545,great_pret,2,complete,0,1,2,not_recom,0
9546,great_pret,2,complete,0,1,1,recommended,1
9547,great_pret,2,complete,0,1,1,priority,1
9548,great_pret,2,complete,0,1,1,not_recom,0
9549,great_pret,2,complete,0,1,0,recommended,1
9550,great_pret,2,complete,0,1,0,priority,1
9551,great_pret,2,complete,0,1,0,not_recom,0
9552,great_pret,2,complete,0,1,2,recommended,1
9553,great_pret,2,complete,0,1,2,priority,1
9554,great_pret,2,complete,0,1,2,not_recom,0
9555,great_pret,2,complete,0,1,1,recommended,1
9556,great_pret,2,complete,0,1,1,priority,1
9557,great_pret,2,complete,0,1,1,not_recom,0
9558,great_pret,2,complete,1,0,0,recommended,1
9559,great_pret,2,complete,1,0,0,priority,1
9560,great_pret,2,complete,1,0,0,not_recom,0
9561,great_pret,2,complete,1,0,2,recommended,1
9562,great_pret,2,complete,1,0,2,priority,1
9563,great_pret,2,complete,1,0,2,not_recom,0
9564,great_pret,2,complete,1,0,1,recommended,1
9565,great_pret,2,complete,1,0,1,priority,1
9566,great_pret,2,complete,1,0,1,not_recom,0
9567,great_pret,2,complete,1,0,0,recommended,1
9568,great_pret,2,complete,1,0,0,priority,1
9569,great_pret,2,complete,1,0,0,not_recom,0
9570,great_pret,2,complete,1,0,2,recommended,1
9571,great_pret,2,complete,1,0,2,priority,1
9572,great_pret,2,complete,1,0,2,not_recom,0
9573,great_pret,2,complete,1,0,1,recommended,1
9574,great_pret,2,complete,1,0,1,priority,1
9575,great_pret,2,complete,1,0,1,not_recom,0
9576,great_pret,2,complete,1,2,0,recommended,1
9577,great_pret,2,complete,1,2,0,priority,1
9578,great_pret,2,complete,1,2,0,not_recom,0
9579,great_pret,2,complete,1,2,2,recommended,1
9580,great_pret,2,complete,1,2,2,priority,1
9581,great_pret,2,complete,1,2,2,not_recom,0
9582,great_pret,2,complete,1,2,1,recommended,1
9583,great_pret,2,complete,1,2,1,priority,1
9584,great_pret,2,complete,1,2,1,not_recom,0
9585,great_pret,2,complete,1,2,0,recommended,1
9586,great_pret,2,complete,1,2,0,priority,1
9587,great_pret,2,complete,1,2,0,not_recom,0
9588,great_pret,2,complete,1,2,2,recommended,1
9589,great_pret,2,complete,1,2,2,priority,1
9590,great_pret,2,complete,1,2,2,not_recom,0
9591,great_pret,2,complete,1,2,1,recommended,1
9592,great_pret,2,complete,1,2,1,priority,1
9593,great_pret,2,complete,1,2,1,not_recom,0
9594,great_pret,2,complete,1,1,0,recommended,1
9595,great_pret,2,complete,1,1,0,priority,3
9596,great_pret,2,complete,1,1,0,not_recom,0
9597,great_pret,2,complete,1,1,2,recommended,1
9598,great_pret,2,complete,1,1,2,priority,3
9599,great_pret,2,complete,1,1,2,not_recom,0
9600,great_pret,2,complete,1,1,1,recommended,3
9601,great_pret,2,complete,1,1,1,priority,3
9602,great_pret,2,complete,1,1,1,not_recom,0
9603,great_pret,2,complete,1,1,0,recommended,1
9604,great_pret,2,complete,1,1,0,priority,3
9605,great_pret,2,complete,1,1,0,not_recom,0
9606,great_pret,2,complete,1,1,2,recommended,1
9607,great_pret,2,complete,1,1,2,priority,3
9608,great_pret,2,complete,1,1,2,not_recom,0
9609,great_pret,2,complete,1,1,1,recommended,3
9610,great_pret,2,complete,1,1,1,priority,3
9611,great_pret,2,complete,1,1,1,not_recom,0
9612,great_pret,2,complete,2,0,0,recommended,1
9613,great_pret,2,complete,2,0,0,priority,1
9614,great_pret,2,complete,2,0,0,not_recom,0
9615,great_pret,2,complete,2,0,2,recommended,1
9616,great_pret,2,complete,2,0,2,priority,1
9617,great_pret,2,complete,2,0,2,not_recom,0
9618,great_pret,2,complete,2,0,1,recommended,1
9619,great_pret,2,complete,2,0,1,priority,1
9620,great_pret,2,complete,2,0,1,not_recom,0
9621,great_pret,2,complete,2,0,0,recommended,1
9622,great_pret,2,complete,2,0,0,priority,3
9623,great_pret,2,complete,2,0,0,not_recom,0
9624,great_pret,2,complete,2,0,2,recommended,1
9625,great_pret,2,complete,2,0,2,priority,3
9626,great_pret,2,complete,2,0,2,not_recom,0
9627,great_pret,2,complete,2,0,1,recommended,3
9628,great_pret,2,complete,2,0,1,priority,3
9629,great_pret,2,complete,2,0,1,not_recom,0
9630,great_pret,2,complete,2,2,0,recommended,1
9631,great_pret,2,complete,2,2,0,priority,3
9632,great_pret,2,complete,2,2,0,not_recom,0
9633,great_pret,2,complete,2,2,2,recommended,1
9634,great_pret,2,complete,2,2,2,priority,3
9635,great_pret,2,complete,2,2,2,not_recom,0
9636,great_pret,2,complete,2,2,1,recommended,3
9637,great_pret,2,complete,2,2,1,priority,3
9638,great_pret,2,complete,2,2,1,not_recom,0
9639,great_pret,2,complete,2,2,0,recommended,1
9640,great_pret,2,complete,2,2,0,priority,3
9641,great_pret,2,complete,2,2,0,not_recom,0
9642,great_pret,2,complete,2,2,2,recommended,1
9643,great_pret,2,complete,2,2,2,priority,3
9644,great_pret,2,complete,2,2,2,not_recom,0
9645,great_pret,2,complete,2,2,1,recommended,3
9646,great_pret,2,complete,2,2,1,priority,3
9647,great_pret,2,complete,2,2,1,not_recom,0
9648,great_pret,2,complete,2,1,0,recommended,1
9649,great_pret,2,complete,2,1,0,priority,3
9650,great_pret,2,complete,2,1,0,not_recom,0
9651,great_pret,2,complete,2,1,2,recommended,1
9652,great_pret,2,complete,2,1,2,priority,3
9653,great_pret,2,complete,2,1,2,not_recom,0
9654,great_pret,2,complete,2,1,1,recommended,3
9655,great_pret,2,complete,2,1,1,priority,3
9656,great_pret,2,complete,2,1,1,not_recom,0
9657,great_pret,2,complete,2,1,0,recommended,1
9658,great_pret,2,complete,2,1,0,priority,3
9659,great_pret,2,complete,2,1,0,not_recom,0
9660,great_pret,2,complete,2,1,2,recommended,1
9661,great_pret,2,complete,2,1,2,priority,3
9662,great_pret,2,complete,2,1,2,not_recom,0
9663,great_pret,2,complete,2,1,1,recommended,3
9664,great_pret,2,complete,2,1,1,priority,3
9665,great_pret,2,complete,2,1,1,not_recom,0
9666,great_pret,2,complete,3,0,0,recommended,1
9667,great_pret,2,complete,3,0,0,priority,1
9668,great_pret,2,complete,3,0,0,not_recom,0
9669,great_pret,2,complete,3,0,2,recommended,1
9670,great_pret,2,complete,3,0,2,priority,1
9671,great_pret,2,complete,3,0,2,not_recom,0
9672,great_pret,2,complete,3,0,1,recommended,1
9673,great_pret,2,complete,3,0,1,priority,1
9674,great_pret,2,complete,3,0,1,not_recom,0
9675,great_pret,2,complete,3,0,0,recommended,1
9676,great_pret,2,complete,3,0,0,priority,3
9677,great_pret,2,complete,3,0,0,not_recom,0
9678,great_pret,2,complete,3,0,2,recommended,1
9679,great_pret,2,complete,3,0,2,priority,3
9680,great_pret,2,complete,3,0,2,not_recom,0
9681,great_pret,2,complete,3,0,1,recommended,3
9682,great_pret,2,complete,3,0,1,priority,3
9683,great_pret,2,complete,3,0,1,not_recom,0
9684,great_pret,2,complete,3,2,0,recommended,1
9685,great_pret,2,complete,3,2,0,priority,3
9686,great_pret,2,complete,3,2,0,not_recom,0
9687,great_pret,2,complete,3,2,2,recommended,1
9688,great_pret,2,complete,3,2,2,priority,3
9689,great_pret,2,complete,3,2,2,not_recom,0
9690,great_pret,2,complete,3,2,1,recommended,3
9691,great_pret,2,complete,3,2,1,priority,3
9692,great_pret,2,complete,3,2,1,not_recom,0
9693,great_pret,2,complete,3,2,0,recommended,1
9694,great_pret,2,complete,3,2,0,priority,3
9695,great_pret,2,complete,3,2,0,not_recom,0
9696,great_pret,2,complete,3,2,2,recommended,1
9697,great_pret,2,complete,3,2,2,priority,3
9698,great_pret,2,complete,3,2,2,not_recom,0
9699,great_pret,2,complete,3,2,1,recommended,3
9700,great_pret,2,complete,3,2,1,priority,3
9701,great_pret,2,complete,3,2,1,not_recom,0
9702,great_pret,2,complete,3,1,0,recommended,1
9703,great_pret,2,complete,3,1,0,priority,3
9704,great_pret,2,complete,3,1,0,not_recom,0
9705,great_pret,2,complete,3,1,2,recommended,1
9706,great_pret,2,complete,3,1,2,priority,3
9707,great_pret,2,complete,3,1,2,not_recom,0
9708,great_pret,2,complete,3,1,1,recommended,3
9709,great_pret,2,complete,3,1,1,priority,3
9710,great_pret,2,complete,3,1,1,not_recom,0
9711,great_pret,2,complete,3,1,0,recommended,1
9712,great_pret,2,complete,3,1,0,priority,3
9713,great_pret,2,complete,3,1,0,not_recom,0
9714,great_pret,2,complete,3,1,2,recommended,1
9715,great_pret,2,complete,3,1,2,priority,3
9716,great_pret,2,complete,3,1,2,not_recom,0
9717,great_pret,2,complete,3,1,1,recommended,3
9718,great_pret,2,complete,3,1,1,priority,3
9719,great_pret,2,complete,3,1,1,not_recom,0
9720,great_pret,2,completed,0,0,0,recommended,1
9721,great_pret,2,completed,0,0,0,priority,1
9722,great_pret,2,completed,0,0,0,not_recom,0
9723,great_pret,2,completed,0,0,2,recommended,1
9724,great_pret,2,completed,0,0,2,priority,1
9725,great_pret,2,completed,0,0,2,not_recom,0
9726,great_pret,2,completed,0,0,1,recommended,1
9727,great_pret,2,completed,0,0,1,priority,1
9728,great_pret,2,completed,0,0,1,not_recom,0
9729,great_pret,2,completed,0,0,0,recommended,1
9730,great_pret,2,completed,0,0,0,priority,1
9731,great_pret,2,completed,0,0,0,not_recom,0
9732,great_pret,2,completed,0,0,2,recommended,1
9733,great_pret,2,completed,0,0,2,priority,1
9734,great_pret,2,completed,0,0,2,not_recom,0
9735,great_pret,2,completed,0,0,1,recommended,1
9736,great_pret,2,completed,0,0,1,priority,1
9737,great_pret,2,completed,0,0,1,not_recom,0
9738,great_pret,2,completed,0,2,0,recommended,1
9739,great_pret,2,completed,0,2,0,priority,1
9740,great_pret,2,completed,0,2,0,not_recom,0
9741,great_pret,2,completed,0,2,2,recommended,1
9742,great_pret,2,completed,0,2,2,priority,1
9743,great_pret,2,completed,0,2,2,not_recom,0
9744,great_pret,2,completed,0,2,1,recommended,1
9745,great_pret,2,completed,0,2,1,priority,1
9746,great_pret,2,completed,0,2,1,not_recom,0
9747,great_pret,2,completed,0,2,0,recommended,1
9748,great_pret,2,completed,0,2,0,priority,1
9749,great_pret,2,completed,0,2,0,not_recom,0
9750,great_pret,2,completed,0,2,2,recommended,1
9751,great_pret,2,completed,0,2,2,priority,1
9752,great_pret,2,completed,0,2,2,not_recom,0
9753,great_pret,2,completed,0,2,1,recommended,1
9754,great_pret,2,completed,0,2,1,priority,1
9755,great_pret,2,completed,0,2,1,not_recom,0
9756,great_pret,2,completed,0,1,0,recommended,1
9757,great_pret,2,completed,0,1,0,priority,3
9758,great_pret,2,completed,0,1,0,not_recom,0
9759,great_pret,2,completed,0,1,2,recommended,1
9760,great_pret,2,completed,0,1,2,priority,3
9761,great_pret,2,completed,0,1,2,not_recom,0
9762,great_pret,2,completed,0,1,1,recommended,3
9763,great_pret,2,completed,0,1,1,priority,3
9764,great_pret,2,completed,0,1,1,not_recom,0
9765,great_pret,2,completed,0,1,0,recommended,1
9766,great_pret,2,completed,0,1,0,priority,3
9767,great_pret,2,completed,0,1,0,not_recom,0
9768,great_pret,2,completed,0,1,2,recommended,1
9769,great_pret,2,completed,0,1,2,priority,3
9770,great_pret,2,completed,0,1,2,not_recom,0
9771,great_pret,2,completed,0,1,1,recommended,3
9772,great_pret,2,completed,0,1,1,priority,3
9773,great_pret,2,completed,0,1,1,not_recom,0
9774,great_pret,2,completed,1,0,0,recommended,1
9775,great_pret,2,completed,1,0,0,priority,1
9776,great_pret,2,completed,1,0,0,not_recom,0
9777,great_pret,2,completed,1,0,2,recommended,1
9778,great_pret,2,completed,1,0,2,priority,1
9779,great_pret,2,completed,1,0,2,not_recom,0
9780,great_pret,2,completed,1,0,1,recommended,1
9781,great_pret,2,completed,1,0,1,priority,1
9782,great_pret,2,completed,1,0,1,not_recom,0
9783,great_pret,2,completed,1,0,0,recommended,1
9784,great_pret,2,completed,1,0,0,priority,1
9785,great_pret,2,completed,1,0,0,not_recom,0
9786,great_pret,2,completed,1,0,2,recommended,1
9787,great_pret,2,completed,1,0,2,priority,1
9788,great_pret,2,completed,1,0,2,not_recom,0
9789,great_pret,2,completed,1,0,1,recommended,1
9790,great_pret,2,completed,1,0,1,priority,1
9791,great_pret,2,completed,1,0,1,not_recom,0
